ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentCategory
1024,85,19,05-11-2025,3,Shipping was fast and the item was well-packaged.,Neutral
1025,31,16,17-02-2025,3,"Good quality, but could  be cheaper.",Neutral
1026,90,12,10-11-2023,3,"Good quality, but could be cheaper.",Neutral
1027,22,14,20-07-2025,3,Not  worth the money.,Neutral
1028,66,3,17-04-2023,3,"Good quality, but could be cheaper.",Neutral
1029,66,6,14-11-2025,3,"The product is okay, but the instructions were unclear.",Neutral
1030,46,16,02-10-2024,5,"I love this product, will buy again!",Positive
1031,28,1,22-05-2024,3,"Average experience, nothing special.",Neutral
1032,46,17,03-06-2025,4,"Great purchase, very satisfied.",Positive
1033,74,11,16-02-2023,4,Shipping was fast and the item was well-packaged.,Positive
1034,34,19,04-02-2024,1,Not worth the money.,Negative
1035,77,9,25-11-2023,5,Exceeded my expectations!,Positive
1036,24,7,16-08-2025,2,Disappointed with the performance.,Negative
1037,66,16,20-05-2024,4,"Great purchase, very satisfied.",Positive
1038,22,13,28-05-2024,3,Not worth  the money.,Neutral
1039,15,1,25-11-2024,3,Five stars for the quick delivery.,Neutral
1040,100,19,02-03-2024,5,The build quality is  impressive.,Positive
1041,19,18,14-04-2024,4,"Great  purchase, very satisfied.",Positive
1042,68,1,06-10-2023,3,Not worth the money.,Neutral
1043,29,12,06-01-2025,4,Five stars for the quick delivery.,Positive
1044,79,1,22-03-2024,4,"I love this product, will buy again!",Positive
1045,33,19,14-12-2024,3,"The product is  okay, but the instructions were unclear.",Neutral
1046,45,8,17-05-2025,1,The product arrived late.,Negative
1047,6,5,09-10-2025,5,"Great purchase, very satisfied.",Positive
1048,25,17,18-11-2025,3,Customer support was very helpful.,Neutral
1049,50,2,26-05-2023,5,Five stars for  the quick delivery.,Positive
1050,83,8,14-06-2024,5,"Excellent product, highly  recommend!",Positive
1051,63,5,16-03-2024,2,The product arrived late.,Negative
1052,55,5,14-08-2023,4,The quality is top-notch.,Positive
1053,6,16,29-02-2024,5,Five stars for the quick delivery.,Positive
1054,82,17,27-03-2024,3,"The product is okay, but the instructions were unclear.",Neutral
1055,17,7,18-10-2024,3,"Average experience,  nothing special.",Neutral
1056,68,17,14-09-2023,2,Not worth the money.,Negative
1057,49,17,13-09-2024,3,Shipping was fast and the item was well-packaged.,Neutral
1058,32,16,16-11-2024,3,"Great purchase, very satisfied.",Neutral
1059,67,2,23-12-2023,2,Not worth the money.,Negative
1060,15,10,05-05-2023,3,"Good quality, but could be  cheaper.",Neutral
1061,64,7,17-12-2023,4,"Great purchase, very satisfied.",Positive
1062,93,13,21-11-2023,5,"Great purchase,  very satisfied.",Positive
1063,5,6,21-09-2025,4,"Good quality,  but could be cheaper.",Positive
1064,32,16,02-09-2024,3,"The  product is okay, but the instructions were unclear.",Neutral
1065,33,9,21-03-2023,5,Exceeded my expectations!,Positive
1066,81,6,29-08-2025,4,The quality is  top-notch.,Positive
1067,50,7,09-05-2024,5,Amazing value for the price.,Positive
1068,61,15,16-08-2025,2,"The product is okay, but the instructions were unclear.",Negative
1069,84,9,05-03-2025,4,Shipping was fast and the item was well-packaged.,Positive
1070,23,20,16-08-2025,3,Not worth the money.,Neutral
1071,23,7,16-09-2024,4,"Great purchase, very satisfied.",Positive
1072,51,2,15-02-2023,3,Not worth the money.,Neutral
1073,30,10,22-09-2023,4,"Good quality, but could be cheaper.",Positive
1074,21,13,07-04-2023,4,"Good quality, but could be cheaper.",Positive
1075,52,9,25-07-2025,5,Shipping was fast and the item was well-packaged.,Positive
1076,22,9,29-10-2024,5,The quality is top-notch.,Positive
1077,95,14,18-04-2025,5,Amazing value for the price.,Positive
1078,8,2,15-12-2023,4,Customer support was very helpful.,Positive
1079,73,16,19-06-2025,3,"Good quality, but could be cheaper.",Neutral
1080,86,16,27-05-2025,4,Shipping was fast and the item  was well-packaged.,Positive
1081,91,5,31-07-2023,5,"I love this product, will buy again!",Positive
1082,87,13,09-02-2025,5,Five stars for the quick delivery.,Positive
1083,40,6,02-04-2024,4,The quality is top-notch.,Positive
1084,99,12,29-10-2023,3,"Good quality, but could be cheaper.",Neutral
1085,46,6,02-07-2025,4,Customer support was very helpful.,Positive
1086,47,11,07-04-2024,5,The build quality is impressive.,Positive
1087,35,10,27-07-2023,3,"The product is okay, but the instructions were unclear.",Neutral
1088,55,13,05-05-2025,4,"I love this product, will buy again!",Positive
1089,54,12,12-04-2024,3,"The product is okay, but the instructions were unclear.",Neutral
1090,3,14,09-01-2023,4,Shipping was fast and the item was well-packaged.,Positive
1091,72,2,28-01-2024,2,The product  arrived late.,Negative
1092,82,5,16-02-2023,4,Five stars  for the quick delivery.,Positive
1093,25,8,24-10-2025,3,"Average experience, nothing special.",Neutral
1094,48,11,04-07-2023,2,Not worth the money.,Negative
1095,31,15,23-09-2024,4,The quality is  top-notch.,Positive
1096,82,13,17-11-2023,4,Five stars for the quick delivery.,Positive
1097,47,12,15-10-2023,2,"Average experience, nothing special.",Negative
1098,62,15,02-04-2023,5,Shipping was fast and the item was well-packaged.,Positive
1099,90,12,17-03-2024,5,"Excellent product, highly recommend!",Positive
1100,88,14,13-08-2025,4,Five stars for the quick delivery.,Positive
1101,58,13,09-01-2025,5,Shipping was fast and the item was well-packaged.,Positive
1102,35,12,01-02-2024,4,The quality is top-notch.,Positive
1103,39,5,12-05-2023,5,The build quality is impressive.,Positive
1104,39,6,06-08-2023,3,Not worth the money.,Neutral
1105,20,16,19-03-2023,3,"Good  quality, but could be cheaper.",Neutral
1106,37,5,29-01-2025,5,Five stars for the quick delivery.,Positive
1107,51,14,27-03-2024,4,Five stars for the quick delivery.,Positive
1108,50,3,03-05-2023,1,The product stopped working after a month.,Negative
1109,22,18,09-06-2023,5,"Excellent product,  highly recommend!",Positive
1110,38,8,26-04-2024,3,Not worth the money.,Neutral
1111,91,16,25-01-2024,3,"Good quality,  but could be cheaper.",Neutral
1112,40,1,07-06-2023,5,"Excellent product, highly recommend!",Positive
1113,28,3,23-11-2024,3,"The product is okay, but the instructions were unclear.",Neutral
1114,56,15,14-06-2025,4,Shipping was fast and the item was well-packaged.,Positive
1115,82,4,12-10-2023,3,"Good quality, but could be  cheaper.",Neutral
1116,52,5,22-05-2025,4,Five stars for the quick delivery.,Positive
1117,74,11,12-09-2023,4,The quality is top-notch.,Positive
1118,50,16,15-05-2023,4,Five stars for the quick delivery.,Positive
1119,99,4,19-01-2024,2,Product did not meet my expectations.,Negative
1120,4,17,30-09-2024,2,"Average experience, nothing special.",Negative
1121,23,20,25-06-2023,4,Customer support was very helpful.,Positive
1122,78,19,03-12-2023,5,The quality is top-notch.,Positive
1123,68,20,02-06-2024,3,"The product is  okay, but the instructions were unclear.",Neutral
1124,6,9,22-10-2025,5,"I love this product, will buy again!",Positive
1125,100,12,20-07-2025,2,"Good quality, but could be cheaper.",Negative
1126,10,19,19-03-2025,2,Not worth the money.,Negative
1127,82,15,06-01-2024,4,Customer support was very helpful.,Positive
1128,77,6,11-02-2023,5,Shipping was fast and the item was well-packaged.,Positive
1129,80,10,06-11-2024,5,The build quality is impressive.,Positive
1130,88,13,30-12-2025,4,The quality is top-notch.,Positive
1131,97,2,02-06-2025,5,The build  quality is impressive.,Positive
1132,68,9,22-12-2023,3,"Average experience, nothing special.",Neutral
1133,46,19,12-09-2023,4,"I love this product, will buy again!",Positive
1134,29,8,16-06-2024,5,The  build quality is impressive.,Positive
1135,77,12,26-10-2024,1,Product did not meet my expectations.,Negative
1136,62,8,02-03-2025,5,Customer support was very helpful.,Positive
1137,73,5,19-01-2025,3,Five stars for the quick delivery.,Neutral
1138,81,4,23-12-2024,3,The quality is top-notch.,Neutral
1139,18,5,28-02-2024,3,"Average experience, nothing special.",Neutral
1140,28,12,07-03-2023,2,Disappointed with the performance.,Negative
1141,24,17,01-04-2023,5,Customer  support was very helpful.,Positive
1142,4,2,24-04-2024,4,Shipping was fast and the item was well-packaged.,Positive
1143,75,18,09-08-2025,4,The quality is top-notch.,Positive
1144,24,8,29-01-2024,5,The build quality  is impressive.,Positive
1145,61,8,25-02-2024,5,"Excellent product, highly recommend!",Positive
1146,88,15,10-02-2024,4,Shipping was fast and the item was well-packaged.,Positive
1147,79,5,09-05-2025,5,"Excellent product, highly recommend!",Positive
1148,94,2,11-10-2024,4,"Good quality, but  could be cheaper.",Positive
1149,67,13,24-12-2023,3,Not worth the money.,Neutral
1150,90,3,19-02-2024,5,Five stars for the quick delivery.,Positive
1151,46,15,19-01-2025,5,Customer support was very helpful.,Positive
1152,23,14,05-11-2025,3,Customer  support was very helpful.,Neutral
1153,53,10,17-06-2023,5,"Excellent product, highly recommend!",Positive
1154,9,19,09-07-2023,2,Disappointed with the performance.,Negative
1155,1,12,09-01-2025,5,Exceeded my expectations!,Positive
1156,79,18,16-06-2024,3,"Good quality, but could be cheaper.",Neutral
1157,13,12,16-07-2025,1,The product stopped working after a month.,Negative
1158,99,20,29-07-2024,4,The quality is top-notch.,Positive
1159,59,9,29-01-2025,5,The quality is top-notch.,Positive
1160,97,7,26-12-2025,5,Five stars for the quick delivery.,Positive
1161,10,19,01-01-2023,5,Shipping was fast and the  item was well-packaged.,Positive
1162,55,10,08-06-2024,2,The product arrived late.,Negative
1163,15,11,04-10-2023,3,"Good quality, but could be cheaper.",Neutral
1164,69,3,04-01-2023,3,"Good quality, but could be cheaper.",Neutral
1165,20,12,06-02-2024,5,The quality is top-notch.,Positive
1166,63,15,10-11-2024,5,The build quality  is impressive.,Positive
1167,50,19,21-08-2024,5,The quality is top-notch.,Positive
1168,93,16,21-09-2025,5,Exceeded my expectations!,Positive
1169,97,19,24-06-2025,4,"Great purchase, very satisfied.",Positive
1170,78,4,19-12-2023,4,Customer support was very helpful.,Positive
1171,49,4,12-01-2024,2,"Average experience, nothing special.",Negative
1172,33,15,03-04-2025,5,The  build quality is impressive.,Positive
1173,76,3,09-08-2025,4,"Great purchase, very satisfied.",Positive
1174,69,3,24-08-2025,4,Shipping was fast and the item was well-packaged.,Positive
1175,78,6,04-07-2025,5,"Excellent product, highly recommend!",Positive
1176,74,15,27-05-2025,5,"Excellent product, highly recommend!",Positive
1177,45,10,28-12-2023,3,"Average experience, nothing special.",Neutral
1178,43,6,08-09-2024,1,I had a bad experience with this product.,Negative
1179,84,7,31-07-2025,3,Not worth the money.,Neutral
1180,64,18,19-06-2025,5,Five stars for the quick delivery.,Positive
1181,28,8,25-02-2025,3,"Good quality, but could be cheaper.",Neutral
1182,70,15,21-08-2023,4,"I love this product, will buy again!",Positive
1183,91,4,06-02-2023,3,"Average experience, nothing special.",Neutral
1184,5,18,25-12-2023,5,Exceeded my expectations!,Positive
1185,5,12,01-10-2025,5,Shipping was fast and the item was well-packaged.,Positive
1186,80,11,15-10-2025,4,"I love this product, will buy again!",Positive
1187,66,9,11-06-2023,4,"Great purchase, very satisfied.",Positive
1188,17,2,05-04-2023,5,"Great purchase,  very satisfied.",Positive
1189,32,20,28-12-2023,3,Not worth the money.,Neutral
1190,16,4,19-08-2024,1,The  product arrived late.,Negative
1191,60,19,27-08-2023,5,"Excellent product, highly recommend!",Positive
1192,80,19,21-05-2024,3,"Average experience, nothing special.",Neutral
1193,7,2,13-06-2025,5,"Excellent product, highly recommend!",Positive
1194,11,13,01-03-2023,3,Not worth the money.,Neutral
1195,89,2,19-11-2023,5,Exceeded  my expectations!,Positive
1196,57,16,07-06-2024,5,"Excellent product, highly recommend!",Positive
1197,70,15,30-10-2024,1,The product arrived late.,Negative
1198,92,1,25-06-2024,4,Customer support was very helpful.,Positive
1199,71,7,16-09-2024,4,The quality is top-notch.,Positive
1200,89,17,04-04-2024,4,Shipping was fast and the item was well-packaged.,Positive
1201,14,11,04-08-2023,4,"Great purchase, very satisfied.",Positive
1202,28,17,28-04-2023,3,Not worth the  money.,Neutral
1203,2,19,20-07-2025,4,"Great purchase, very satisfied.",Positive
1204,19,18,06-11-2024,4,The quality is top-notch.,Positive
1205,73,17,04-12-2025,5,The quality  is top-notch.,Positive
1206,50,12,06-07-2023,4,The quality is top-notch.,Positive
1207,90,18,27-06-2025,5,The build quality is impressive.,Positive
1208,16,15,11-07-2024,5,"Great purchase, very satisfied.",Positive
1209,53,10,03-04-2024,5,Five stars for  the quick delivery.,Positive
1210,67,8,24-10-2024,4,"Good quality, but could be cheaper.",Positive
1211,30,18,04-10-2023,5,Customer support  was very helpful.,Positive
1212,82,19,11-10-2024,2,Not worth the money.,Negative
1213,14,9,23-12-2023,5,Customer support was very helpful.,Positive
1214,100,10,27-08-2025,4,"Great purchase, very satisfied.",Positive
1215,68,7,28-03-2025,2,Product did not meet my expectations.,Negative
1216,53,11,14-04-2023,5,Amazing value for the price.,Positive
1217,81,18,14-01-2024,5,Customer support was very helpful.,Positive
1218,8,9,09-11-2025,5,Shipping was  fast and the item was well-packaged.,Positive
1219,49,7,28-05-2025,5,"Great purchase, very satisfied.",Positive
1220,25,8,26-01-2023,2,The product arrived late.,Negative
1221,42,17,31-08-2023,4,"Good quality, but could  be cheaper.",Positive
1222,57,6,23-05-2025,3,"I love this product, will buy  again!",Neutral
1223,18,16,12-11-2025,3,"Great purchase, very satisfied.",Neutral
1224,82,14,30-11-2025,5,"Great purchase, very satisfied.",Positive
1225,93,8,08-08-2024,2,The product arrived late.,Negative
1226,75,5,17-08-2024,5,"I love this product,  will buy again!",Positive
1227,30,14,20-01-2025,5,"Great purchase, very  satisfied.",Positive
1228,57,1,30-11-2023,4,"I love this product, will buy again!",Positive
1229,31,17,01-06-2025,4,"I love this product, will buy again!",Positive
1230,55,18,27-04-2025,5,Exceeded my expectations!,Positive
1231,81,7,02-09-2024,2,Product did not meet my expectations.,Negative
1232,7,17,18-09-2024,5,Shipping was fast and the item was well-packaged.,Positive
1233,73,5,13-03-2024,3,"The product is  okay, but the instructions were unclear.",Neutral
1234,37,8,21-02-2024,3,"Good quality, but could be cheaper.",Neutral
1235,87,1,24-05-2023,5,Five stars for the quick delivery.,Positive
1236,60,3,07-02-2023,4,Five stars for the quick delivery.,Positive
1237,94,17,20-10-2024,1,"Not satisfied, the product broke after a week.",Negative
1238,15,9,13-06-2025,4,Customer  support was very helpful.,Positive
1239,49,15,07-02-2024,5,"Excellent product, highly recommend!",Positive
1240,66,5,28-02-2025,3,"Good quality, but could be cheaper.",Neutral
1241,62,17,11-03-2024,3,"Good quality, but could be cheaper.",Neutral
1242,22,19,08-02-2025,4,"Great purchase, very satisfied.",Positive
1243,92,10,08-11-2023,5,"Great  purchase, very satisfied.",Positive
1244,8,7,20-01-2024,5,"I love this product, will  buy again!",Positive
1245,60,5,19-12-2025,3,Not worth the money.,Neutral
1246,53,1,04-08-2024,4,The quality is top-notch.,Positive
1247,79,6,08-08-2024,2,"Average experience, nothing special.",Negative
1248,72,2,19-12-2025,4,Shipping was fast and the item was  well-packaged.,Positive
1249,72,5,23-01-2025,3,"Average  experience, nothing special.",Neutral
1250,11,10,23-10-2025,1,Not worth the money.,Negative
1251,20,2,10-06-2024,3,"Good quality, but could be cheaper.",Neutral
1252,87,8,10-12-2024,5,Exceeded  my expectations!,Positive
1253,68,3,30-06-2024,3,Not worth  the money.,Neutral
1254,45,4,16-02-2024,5,The quality is top-notch.,Positive
1255,42,8,15-12-2025,5,Five stars for the quick delivery.,Positive
1256,80,4,12-08-2025,2,Disappointed with the performance.,Negative
1257,93,10,05-02-2023,4,Customer support was very helpful.,Positive
1258,80,1,13-11-2023,5,Amazing value for the price.,Positive
1259,66,15,13-06-2023,3,"Average experience, nothing special.",Neutral
1260,47,6,02-09-2025,5,Exceeded my expectations!,Positive
1261,12,18,08-08-2023,4,Five stars for the quick delivery.,Positive
1262,46,17,26-08-2024,2,Disappointed with  the performance.,Negative
1263,48,9,20-09-2023,3,"Average  experience, nothing special.",Neutral
1264,72,7,07-05-2023,5,"Great purchase, very satisfied.",Positive
1265,81,20,29-04-2023,4,Customer support  was very helpful.,Positive
1266,65,14,01-07-2025,4,Shipping was fast and the item was well-packaged.,Positive
1267,85,4,11-07-2024,5,The quality is top-notch.,Positive
1268,60,6,06-10-2023,3,Not worth  the money.,Neutral
1269,39,13,09-02-2024,4,The quality is  top-notch.,Positive
1270,72,16,11-07-2025,4,"I love this product, will buy again!",Positive
1271,64,10,28-04-2024,4,The quality  is top-notch.,Positive
1272,82,14,24-12-2025,4,Exceeded my expectations!,Positive
1273,74,10,19-02-2024,4,Five stars for the quick delivery.,Positive
1274,24,1,14-08-2025,1,Not worth the money.,Negative
1275,52,2,06-06-2023,5,Customer support was very helpful.,Positive
1276,52,10,05-11-2024,2,"Good quality, but  could be cheaper.",Negative
1277,20,11,28-09-2023,4,"I love this product, will buy again!",Positive
1278,25,17,22-06-2023,5,The quality is top-notch.,Positive
1279,54,8,13-09-2025,3,"Good quality, but could be cheaper.",Neutral
1280,88,19,18-01-2023,3,Not worth the money.,Neutral
1281,58,12,24-09-2023,5,The quality is top-notch.,Positive
1282,7,19,24-04-2023,2,The product arrived late.,Negative
1283,67,2,24-09-2024,3,"The  product is okay, but the instructions were unclear.",Neutral
1284,2,12,04-10-2025,1,Not worth the money.,Negative
1285,81,12,15-07-2024,4,"Good quality, but could be  cheaper.",Positive
1286,89,19,12-03-2025,5,"Excellent product, highly recommend!",Positive
1287,69,17,04-10-2024,2,Product did not meet my expectations.,Negative
1288,77,8,09-06-2025,5,"I love this product, will buy again!",Positive
1289,52,7,30-09-2023,3,"Good quality, but could be cheaper.",Neutral
1290,30,6,01-04-2024,3,"The product is okay, but the instructions were unclear.",Neutral
1291,90,2,20-05-2024,4,Shipping was fast and the item  was well-packaged.,Positive
1292,16,5,15-03-2024,5,The quality is top-notch.,Positive
1293,23,2,07-11-2024,5,Exceeded my expectations!,Positive
1294,86,11,11-06-2023,4,Shipping was fast and the item was well-packaged.,Positive
1295,61,8,16-09-2025,5,The build quality is impressive.,Positive
1296,60,9,26-10-2025,4,"Good quality,  but could be cheaper.",Positive
1297,87,5,14-08-2024,3,"Average experience, nothing special.",Neutral
1298,82,1,13-08-2024,4,"Excellent product, highly recommend!",Positive
1299,44,18,02-07-2025,4,"I love this product, will buy again!",Positive
1300,6,11,14-04-2024,4,Customer support was very helpful.,Positive
1301,79,13,28-05-2025,4,"Great purchase, very satisfied.",Positive
1302,20,11,29-11-2023,3,"Good quality, but could be cheaper.",Neutral
1303,99,3,22-03-2024,4,Customer support was very helpful.,Positive
1304,77,15,09-05-2024,3,"Average experience, nothing special.",Neutral
1305,24,4,26-01-2025,1,The  product arrived late.,Negative
1306,89,1,03-09-2023,4,Customer support was very helpful.,Positive
1307,36,13,16-05-2024,3,"Average  experience, nothing special.",Neutral
1308,46,5,03-02-2025,4,"Great purchase,  very satisfied.",Positive
1309,53,8,12-10-2024,4,"I love this product,  will buy again!",Positive
1310,96,17,19-11-2025,3,"Good  quality, but could be cheaper.",Neutral
1311,71,13,29-01-2023,5,"Great purchase, very satisfied.",Positive
1312,11,18,16-05-2023,4,"Good quality, but could be cheaper.",Positive
1313,2,2,30-06-2025,5,The build quality  is impressive.,Positive
1314,63,2,17-03-2025,5,Amazing value for the price.,Positive
1315,85,14,28-05-2023,4,"I  love this product, will buy again!",Positive
1316,40,20,24-05-2025,2,"The product is okay, but the instructions were unclear.",Negative
1317,24,8,08-11-2025,1,The product arrived late.,Negative
1318,28,1,13-02-2024,3,"Average experience, nothing special.",Neutral
1319,84,6,20-07-2024,1,Product did not meet my  expectations.,Negative
1320,74,10,26-11-2024,1,I had a bad experience with this product.,Negative
1321,32,3,25-02-2025,2,The product arrived late.,Negative
1322,70,16,15-04-2024,1,Product did not meet my expectations.,Negative
1323,61,17,27-10-2025,1,Product did  not meet my expectations.,Negative
1324,36,10,27-12-2025,4,Customer support was very helpful.,Positive
1325,66,12,07-08-2024,3,"I love this product, will buy again!",Neutral
1326,69,4,09-06-2024,5,"Great purchase, very satisfied.",Positive
1327,37,9,20-05-2025,2,"Average experience, nothing special.",Negative
1328,97,11,23-12-2025,4,Customer support was very helpful.,Positive
1329,45,19,03-01-2024,2,Not worth the money.,Negative
1330,24,12,31-05-2025,2,Not worth the money.,Negative
1331,88,5,02-06-2025,4,The quality is top-notch.,Positive
1332,72,4,15-06-2024,5,Amazing value for the  price.,Positive
1333,6,3,06-12-2023,3,"The product is okay, but the instructions were unclear.",Neutral
1334,39,11,03-04-2025,4,"I love this product, will buy again!",Positive
1335,43,15,06-03-2025,4,The quality is top-notch.,Positive
1336,95,9,27-11-2023,1,"Not satisfied, the  product broke after a week.",Negative
1337,89,4,09-10-2023,3,"Average experience, nothing special.",Neutral
1338,44,13,01-02-2025,2,Disappointed with the performance.,Negative
1339,76,19,01-11-2024,5,The quality is top-notch.,Positive
1340,62,7,10-07-2025,3,Not worth  the money.,Neutral
1341,64,7,21-06-2023,2,"Average experience, nothing  special.",Negative
1342,91,1,03-06-2025,5,Customer support was very helpful.,Positive
1343,39,4,10-04-2025,5,The build quality is impressive.,Positive
1344,31,20,16-05-2025,5,The quality is top-notch.,Positive
1345,55,18,14-10-2023,5,"Excellent product, highly recommend!",Positive
1346,47,6,14-10-2024,2,The product arrived late.,Negative
1347,21,11,16-07-2025,4,Shipping was fast and the item was well-packaged.,Positive
1348,45,19,14-02-2024,5,"I love this product, will buy again!",Positive
1349,22,10,11-04-2025,4,Five stars for the quick delivery.,Positive
1350,69,9,01-02-2024,3,"The product is okay, but the instructions were unclear.",Neutral
1351,30,20,23-07-2023,1,"Not satisfied, the product broke  after a week.",Negative
1352,50,14,25-06-2025,5,The quality is  top-notch.,Positive
1353,34,5,30-06-2024,5,The quality is top-notch.,Positive
1354,53,8,08-05-2024,5,"Excellent  product, highly recommend!",Positive
1355,9,20,29-05-2025,5,Customer support was very helpful.,Positive
1356,14,15,18-04-2025,4,The quality is top-notch.,Positive
1357,23,17,03-01-2024,1,"Terrible  customer service, would not buy again.",Negative
1358,90,10,16-01-2024,3,Not worth  the money.,Neutral
1359,28,4,25-05-2023,3,Not worth the money.,Neutral
1360,58,12,13-11-2023,2,"Average  experience, nothing special.",Negative
1361,96,15,07-03-2023,5,Customer support was very helpful.,Positive
1362,99,2,03-12-2025,1,Product did not meet my expectations.,Negative
1363,16,4,16-07-2024,2,The product arrived late.,Negative
